movie_id,original_title,primary_title,start_year,averagerating,numvotes,id,release_date,movie_title,production_budget,domestic_gross,worldwide_gross,gross_earnings
tt4465564,Fifty Shades Darker,Fifty Shades Darker,2017,4.6,81706,91,"Feb 10, 2017",Fifty Shades Darker,,,,
tt4466894,Sahara,Sahara,2017,5.6,1943,3,"Apr 8, 2005",Sahara,,,,
tt4467202,Hero,Hero,2015,3.7,1998,63,"Oct 2, 1992",Hero,,,,
tt4477536,Fifty Shades Freed,Fifty Shades Freed,2018,4.5,43893,97,"Feb 9, 2018",Fifty Shades Freed,,,,
tt4481414,Gifted,Gifted,2017,7.6,82426,4,"Apr 7, 2017",Gifted,,,,
tt4481514,The House,The House,2017,5.6,33365,86,"Jun 30, 2017",The House,,,,
tt4500922,Maze Runner: The Death Cure,The Death Cure,2018,6.2,91286,40,"Jan 26, 2018",Maze Runner: The Death Cure,,,,
tt4501244,Why Him?,Why Him?,2016,6.2,89628,62,"Dec 23, 2016",Why Him?,,,,
tt4501454,The Meddler,The Meddler,2015,6.3,10629,58,"Apr 22, 2016",The Meddler,,,,
tt4504044,The Prodigy,The Prodigy,2019,5.9,11456,36,"Feb 8, 2019",The Prodigy,,,,
tt4517738,Restoration,Restoration,2016,4.0,808,34,"Dec 29, 1995",Restoration,,,,
tt4520364,Morgan,Morgan,2016,5.8,35487,5,"Sep 2, 2016",Morgan,,,,
tt4523246,The Return,The Return,2015,5.4,27,43,"Feb 6, 2004",The Return,,,,
tt4526858,Elizabeth,Elizabeth,2015,8.1,12,33,"Nov 6, 1998",Elizabeth,,,,
tt4532826,Robin Hood,Robin Hood,2018,5.3,41588,39,"May 14, 2010",Robin Hood,,,,
tt4532826,Robin Hood,Robin Hood,2018,5.3,41588,9,"Nov 21, 2018",Robin Hood,,,,
tt4537896,White Boy Rick,White Boy Rick,2018,6.4,16255,42,"Sep 14, 2018",White Boy Rick,,,,
tt4540326,Buried,Buried,2011,6.0,5,2,"Sep 24, 2010",Buried,,,,
tt4540710,Miss Sloane,Miss Sloane,2016,7.5,52788,36,"Nov 25, 2016",Miss Sloane,,,,
tt4549796,Bully,Bully,2015,7.6,26,79,"Jul 13, 2001",Bully,,,,
tt4550098,Nocturnal Animals,Nocturnal Animals,2016,7.5,205240,3,"Nov 18, 2016",Nocturnal Animals,,,,
tt4551318,Ray,Paradise,2016,7.1,1323,8,"Oct 29, 2004",Ray,,,,
tt4555426,Darkest Hour,Darkest Hour,2017,7.4,136546,84,"Nov 22, 2017",Darkest Hour,,,,
tt4560436,Mile 22,Mile 22,2018,6.1,47862,78,"Aug 17, 2018",Mile 22,,,,
tt4572514,Patriots Day,Patriots Day,2016,7.4,76204,69,"Dec 21, 2016",Patriots Day,,,,
tt4573516,Sleight,Sleight,2016,5.9,7074,72,"Apr 28, 2017",Sleight,,,,
tt4575576,Christopher Robin,Christopher Robin,2018,7.3,52737,43,"Aug 3, 2018",Christopher Robin,,,,
tt4586720,La chambre bleue,La chambre bleue,2015,6.2,6,23,"Oct 3, 2014",La chambre bleue,,,,
tt4587656,The Star,The Star,2017,6.1,5159,39,"Nov 17, 2017",The Star,,,,
tt4590482,Karachi se Lahore,Karachi se Lahore,2015,6.6,1198,1,"Dec 31, 2015",Karachi se Lahore,,,,
tt4594050,Highway,Highway,2014,6.2,102,89,"Dec 31, 2012",Highway,,,,
tt4595882,Can You Ever Forgive Me?,Can You Ever Forgive Me?,2018,7.2,29473,40,"Oct 19, 2018",Can You Ever Forgive Me?,,,,
tt4597838,Limitless,Limitless,2015,6.7,10,91,"Mar 18, 2011",Limitless,,,,
tt4598720,Glass,Glass,2016,8.2,84,100,"Jan 18, 2019",Glass,,,,
tt4606514,Bobby,Bobby,2016,7.1,383,8,"Nov 17, 2006",Bobby,,,,
tt4607906,Romantic Schemer,Romantic Schemer,2015,5.3,178,72,"Dec 31, 2015",Romantic Schemer,,,,
tt4610754,The Perfect Man,The Perfect Man,2015,5.2,6,14,"Jun 17, 2005",The Perfect Man,,,,
tt4617100,The Rock,The Rock,2016,8.7,15,38,"Jun 7, 1996",The Rock,,,,
tt4621482,The Road,The Road,2015,5.5,13,94,"Nov 25, 2009",The Road,,,,
tt4622512,Battle of the Sexes,Battle of the Sexes,2017,6.7,43245,76,"Sep 22, 2017",Battle of the Sexes,,,,
tt4623856,Wolves,Wolves,2016,5.6,884,51,"Nov 14, 2014",Wolves,,,,
tt4624424,Storks,Storks,2016,6.8,50448,15,"Sep 23, 2016",Storks,,,,
tt4627100,Next,Next,2015,8.0,11,43,"Apr 27, 2007",Next,,,,
tt4630562,The Fate of the Furious,The Fate of the Furious,2017,6.7,179774,23,"Apr 14, 2017",The Fate of the Furious,,,,
tt4638148,Braid,Braid,2018,5.3,1115,48,"Feb 1, 2019",Braid,,,,
tt4645330,Denial,Denial,2016,6.7,16593,66,"Sep 30, 2016",Denial,,,,
tt4649416,Almost Christmas,Almost Christmas,2016,6.1,5212,81,"Nov 11, 2016",Almost Christmas,,,,
tt4649466,Kingsman: The Golden Circle,Kingsman: The Golden Circle,2017,6.8,230797,54,"Sep 22, 2017",Kingsman: The Golden Circle,,,,
tt4650752,Message in a Bottle,Message in a Bottle,2017,8.8,30,91,"Feb 12, 1999",Message in a Bottle,,,,
tt4651520,Bad Moms,Bad Moms,2016,6.2,100952,99,"Jul 29, 2016",Bad Moms,,,,
tt4653310,Driving Miss Daisy,Driving Miss Daisy,2014,8.2,122,53,"Dec 13, 1989",Driving Miss Daisy,,,,
tt4663548,All Saints,All Saints,2017,6.0,1220,12,"Aug 25, 2017",All Saints,,,,
tt4665626,The Return,The Return,2015,8.2,32,43,"Feb 6, 2004",The Return,,,,
tt4667094,Fifty Shades of Black,Fifty Shades of Black,2016,3.5,17189,15,"Jan 29, 2016",Fifty Shades of Black,,,,
tt4669186,Kevin Hart: What Now?,Kevin Hart: What Now?,2016,5.9,8134,97,"Oct 14, 2016",Kevin Hart: What Now?,,,,
tt4669788,On the Basis of Sex,On the Basis of Sex,2018,6.9,12083,81,"Dec 25, 2018",On the Basis of Sex,,,,
tt4669986,Loving,Loving,2016,7.0,28079,92,"Nov 4, 2016",Loving,,,,
tt4670270,Under the Rainbow,Under the Rainbow,2015,6.2,8,99,"Jul 31, 1981",Under the Rainbow,,,,
tt4678134,Stranded,Stranded,2015,7.9,10,13,"Jul 26, 2013",Stranded,,,,
tt4682786,Collateral Beauty,Collateral Beauty,2016,6.8,78764,13,"Dec 16, 2016",Collateral Beauty,,,,
tt4685968,Lion,Lion,2015,3.6,282,60,"Nov 25, 2016",Lion,,,,
tt4695012,It Comes at Night,It Comes at Night,2017,6.2,69039,4,"Jun 9, 2017",It Comes at Night,,,,
tt4698684,Hunt for the Wilderpeople,Hunt for the Wilderpeople,2016,7.9,87532,25,"Jun 24, 2016",Hunt for the Wilderpeople,,,,
tt4700594,The Scarlet Letter,The Scarlet Letter,2015,6.1,19,93,"Oct 13, 1995",The Scarlet Letter,,,,
tt4700756,Believe,Believe,2016,5.0,338,13,"Dec 2, 2016",Believe,,,,
tt4701182,Bumblebee,Bumblebee,2018,6.9,94155,62,"Dec 21, 2018",Bumblebee,,,,
tt4701724,Early Man,Early Man,2018,6.1,15882,98,"Feb 16, 2018",Early Man,,,,
tt4704314,"To Be Frank, Sinatra at 100",Sinatra Being Frank,2015,6.5,228,80,"Dec 31, 2015","To Be Frank, Sinatra at 100",,,,
tt4707756,Lumea e a mea,The World Is Mine,2015,6.3,677,53,"Dec 31, 2015",Lumea e a mea,,,,
tt4722990,Last Man Standing,Last Man Standing,2015,6.8,5,66,"Sep 20, 1996",Last Man Standing,,,,
tt4727712,Book Club,Book Club,2015,6.6,9,43,"May 18, 2018",Book Club,,,,
tt4731008,Robinson Crusoe,The Wild Life,2016,5.4,5042,88,"Sep 9, 2016",Robinson Crusoe,,,,
tt4733536,American Hero,American Hero,2015,4.9,3661,3,"Dec 11, 2015",American Hero,,,,
tt4741754,The Call,The Call,2014,6.6,5,14,"Mar 15, 2013",The Call,,,,
tt4761916,Unfriended: Dark Web,Unfriended: Dark Web,2018,5.9,13822,29,"Jul 20, 2018",Unfriended: Dark Web,,,,
tt4765284,Pitch Perfect 3,Pitch Perfect 3,2017,5.8,45127,58,"Dec 22, 2017",Pitch Perfect 3,,,,
tt4776998,The Promise,The Promise,2016,6.1,164555,78,"Apr 21, 2017",The Promise,,,,
tt4778988,LBJ,LBJ,2016,6.5,4396,82,"Nov 3, 2017",LBJ,,,,
tt4779682,The Meg,The Meg,2018,5.7,114042,94,"Aug 10, 2018",The Meg,,,,
tt4782052,The Salton Sea,The Salton Sea,2016,6.5,13,44,"Apr 26, 2002",The Salton Sea,,,,
tt4786282,Lights Out,Lights Out,2016,6.3,100650,55,"Jul 22, 2016",Lights Out,,,,
tt4786638,Eli,Eli,2015,4.7,96,16,"Dec 31, 2019",Eli,,,,
tt4788744,Unhinged,Agenda: Payback,2018,4.2,184,30,"Sep 30, 2019",Unhinged,,,,
tt4795124,How to Be a Latin Lover,How to Be a Latin Lover,2017,5.9,11747,75,"Apr 28, 2017",How to Be a Latin Lover,,,,
tt4798436,Forsaken,Forsaken,2015,4.6,13,54,"Feb 19, 2016",Forsaken,,,,
tt4799050,Rough Night,Rough Night,2017,5.2,39447,87,"Jun 16, 2017",Rough Night,,,,
tt4807408,The Best of Enemies,The Best of Enemies,2019,6.8,1162,34,"Apr 5, 2019",The Best of Enemies,,,,
tt4819134,Prophecy,Prophecy,2015,5.8,9,83,"Jun 15, 1979",Prophecy,,,,
tt4826674,The Journey,The Journey,2016,6.6,1063,59,"Jul 11, 2003",The Journey,,,,
tt4828062,Hush,Hush,2015,4.8,13,22,"Apr 8, 2016",Hush,,,,
tt4828330,Red Eye,Red Eye,2017,3.3,275,30,"Aug 19, 2005",Red Eye,,,,
tt4832640,Sultan,Sultan,2016,7.1,33371,100,"Jul 6, 2016",Sultan,,,,
tt4843358,Remember Me,Remember Me,2016,5.2,72,51,"Mar 12, 2010",Remember Me,,,,
tt4846340,Hidden Figures,Hidden Figures,2016,7.8,171131,64,"Dec 25, 2016",Hidden Figures,,,,
tt4847546,Blood Feast,Blood Feast,2016,4.9,653,77,"Feb 6, 2018",Blood Feast,,,,
tt4849438,Baahubali 2: The Conclusion,Baahubali 2: The Conclusion,2017,8.3,65656,55,"Apr 28, 2017",Baahubali 2: The Conclusion,,,,
tt4859526,Friend Request,Friend Request,2015,4.9,14,48,"Sep 22, 2017",Friend Request,,,,
tt4862056,Us,Us,2015,8.3,14,88,"Mar 22, 2019",Us,,,,
tt4871980,The Perfect Match,The Perfect Match,2016,4.9,3052,22,"Mar 11, 2016",The Perfect Match,,,,
tt4876464,Rosemary's Baby,Rosemary's Baby,2015,7.7,14,53,"Jun 12, 1968",Rosemary's Baby,,,,
tt4877122,The Emoji Movie,The Emoji Movie,2017,3.2,47294,7,"Jul 28, 2017",The Emoji Movie,,,,
tt4881806,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,2018,6.2,219125,13,"Jun 22, 2018",Jurassic World: Fallen Kingdom,,,,
tt4882548,Burn Your Maps,Burn Your Maps,2016,7.9,240,48,"Jun 21, 2019",Burn Your Maps,,,,
tt4893748,Fair Game,Fair Game,2017,8.2,5,90,"Nov 3, 1995",Fair Game,,,,
tt4897908,Calendar Girls,Calendar Girls,2015,4.2,724,78,"Dec 19, 2003",Calendar Girls,,,,
tt4902904,The Resurrection of Gavin Stone,The Resurrection of Gavin Stone,2016,6.2,1562,26,"Jan 20, 2017",The Resurrection of Gavin Stone,,,,
tt4925292,Lady Bird,Lady Bird,2017,7.4,177677,53,"Nov 3, 2017",Lady Bird,,,,
tt4926752,Restoration,Restoration,2016,8.4,17,34,"Dec 29, 1995",Restoration,,,,
tt4951982,Kursk,The Command,2018,6.5,7261,39,"Jun 21, 2019",Kursk,,,,
tt4955062,Jack,Jack,2015,5.9,108,79,"Aug 9, 1996",Jack,,,,
tt4972582,Split,Split,2016,7.3,358543,50,"Jan 20, 2017",Split,,,,
tt4973502,Anywhere But Here,Anywhere But Here,2016,8.3,15,84,"Nov 12, 1999",Anywhere But Here,,,,
tt4975722,Moonlight,Moonlight,2016,7.4,227964,64,"Oct 21, 2016",Moonlight,,,,
tt4975920,The Kid,The Kid,2019,6.0,1573,94,"Jul 7, 2000",The Kid,,,,
tt4981636,Middle School: The Worst Years of My Life,Middle School: The Worst Years of My Life,2016,6.1,6413,39,"Oct 7, 2016",Middle School: The Worst Years of My Life,,,,
tt4982356,The Forest,The Forest,2016,6.5,222,92,"Jan 8, 2016",The Forest,,,,
tt4984930,The Messenger,The Messenger,2015,7.7,87,1,"Nov 13, 2009",The Messenger,,,,
tt4991702,The Return,The Return,2015,4.8,5,43,"Feb 6, 2004",The Return,,,,
tt4991978,Housefull,Housefull,2013,3.9,8,34,"Apr 30, 2010",Housefull,,,,
tt4995790,The Square,The Square,2017,7.2,44239,10,"Apr 9, 2010",The Square,,,,
tt4995790,The Square,The Square,2017,7.2,44239,100,"Oct 25, 2013",The Square,,,,
tt4995858,Mandy,Mandy,2016,4.1,39,71,"Sep 14, 2018",Mandy,,,,
tt4996022,Lovesick,Lovesick,2016,4.7,192,33,"Feb 18, 1983",Lovesick,,,,
tt4998626,Unfinished Business,Unfinished Business,2016,7.2,8,32,"Mar 6, 2015",Unfinished Business,,,,
tt5001130,Time to Choose,Time to Choose,2015,7.5,186,22,"Jun 3, 2016",Time to Choose,,,,
tt5001718,"Everything, Everything","Everything, Everything",2017,6.4,26811,70,"May 19, 2017","Everything, Everything",,,,
tt5013056,Dunkirk,Dunkirk,2017,7.9,466580,69,"Jul 21, 2017",Dunkirk,,,,
tt5022702,Hush,Hush,2016,6.6,79100,22,"Apr 8, 2016",Hush,,,,
tt5027774,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017,8.2,344047,59,"Nov 10, 2017","Three Billboards Outside Ebbing, Missouri",,,,
tt5028340,Mary Poppins Returns,Mary Poppins Returns,2018,6.9,52103,45,"Dec 19, 2018",Mary Poppins Returns,,,,
tt5052448,Get Out,Get Out,2017,7.7,400474,49,"Feb 24, 2017",Get Out,,,,
tt5052474,Sicario: Day of the Soldado,Sicario: Day of the Soldado,2018,7.1,95650,59,"Jun 29, 2018",Sicario: Day of the Soldado,,,,
tt5056454,Final Destination,Final Destination,2013,6.1,35,74,"Mar 17, 2000",Final Destination,,,,
tt5068886,Q,Q,2014,6.4,18,74,"Nov 19, 1982",Q,,,,
tt5074352,Dangal,Dangal,2016,8.5,123638,56,"Dec 21, 2016",Dangal,,,,
tt5083738,The Favourite,The Favourite,2018,7.6,116011,39,"Nov 23, 2018",The Favourite,,,,
tt5085588,The Visitor,The Visitor,2016,6.7,67,2,"Apr 11, 2008",The Visitor,,,,
tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,2018,7.1,244024,41,"Jul 6, 2018",Ant-Man and the Wasp,,,,
tt5097012,21,21,2016,7.2,23,39,"Mar 28, 2008",21,,,,
tt5104954,Hamlet,Hamlet,2016,7.6,14,32,"Dec 25, 1996",Hamlet,,,,
tt5104954,Hamlet,Hamlet,2016,7.6,14,34,"May 12, 2000",Hamlet,,,,
tt5112932,Heist,Heist,2015,6.4,5,4,"Nov 9, 2001",Heist,,,,
tt5112932,Heist,Heist,2015,6.4,5,25,"Nov 13, 2015",Heist,,,,
tt5113040,The Secret Life of Pets 2,The Secret Life of Pets 2,2019,6.6,3467,81,"Jun 7, 2019",The Secret Life of Pets 2,,,,
tt5117670,Peter Rabbit,Peter Rabbit,2018,6.6,27908,97,"Feb 9, 2018",Peter Rabbit,,,,
tt5124556,The Forsaken,The Forsaken,2015,6.3,14,28,"Apr 27, 2001",The Forsaken,,,,
tt5127300,Forsaken,Forsaken,2016,2.1,502,54,"Feb 19, 2016",Forsaken,,,,
tt5132504,Paul,Paul,2016,4.8,6,58,"Mar 18, 2011",Paul,,,,
tt5138210,Good Luck Chuck,Good Luck Chuck,2016,7.4,8,22,"Sep 21, 2007",Good Luck Chuck,,,,
tt5140878,Annabelle: Creation,Annabelle: Creation,2017,6.5,90402,2,"Aug 11, 2017",Annabelle: Creation,,,,
tt5142610,The Road,The Road,2015,7.7,70,94,"Nov 25, 2009",The Road,,,,
tt5144236,Glass,Glass,2015,3.4,29,100,"Jan 18, 2019",Glass,,,,
tt5147828,Indivisible,Indivisible,2017,7.2,10,93,"Oct 26, 2018",Indivisible,,,,
tt5164432,"Love, Simon","Love, Simon",2018,7.6,81575,57,"Mar 16, 2018","Love, Simon",,,,
tt5167782,Weekend,Weekend,2012,3.8,44,43,"Sep 23, 2011",Weekend,,,,
tt5184904,Wuthering Heights,Wuthering Heights,2018,6.7,19,30,"Oct 5, 2012",Wuthering Heights,,,,
tt5198910,Renaissance Man,Renaissance Man,2018,4.7,6,90,"Jun 3, 1994",Renaissance Man,,,,
tt5202654,Geroy,The Heritage of Love,2016,5.0,355,65,"Dec 31, 2015",Geroy,,,,
tt5203734,Columbus,Columbus,2015,7.3,42,93,"Aug 4, 2017",Columbus,,,,
tt5207838,Cargo,Cargo,2017,7.9,33,73,"Oct 21, 2011",Cargo,,,,
tt5220122,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,2018,6.3,42299,77,"Jul 13, 2018",Hotel Transylvania 3: Summer Vacation,,,,
tt5247022,Paterson,Paterson,2016,7.4,55285,54,"Dec 28, 2016",Paterson,,,,
tt5259692,Trapped,Trapped,2016,7.0,243,87,"Sep 20, 2002",Trapped,,,,
tt5263832,Pinocchio,Pinocchio,2015,6.8,8,24,"Dec 25, 2002",Pinocchio,,,,
tt5263832,Pinocchio,Pinocchio,2015,6.8,8,68,"Feb 9, 1940",Pinocchio,,,,
tt5275314,My Best Friend's Wedding,My Best Friend's Wedding,2016,5.0,162,44,"Jun 20, 1997",My Best Friend's Wedding,,,,
tt5280954,The Importance of Being Earnest,The Importance of Being Earnest,2015,8.3,70,9,"May 22, 2002",The Importance of Being Earnest,,,,
tt5294776,Holly,Holly,2015,8.3,6,45,"Nov 9, 2007",Holly,,,,
tt5301662,Marshall,Marshall,2017,7.2,14419,7,"Oct 13, 2017",Marshall,,,,
tt5303564,Paparazzi,Paparazzi,2015,5.9,30,16,"Sep 3, 2004",Paparazzi,,,,
tt5305352,Valentine,Valentine,2017,4.5,205,3,"Feb 2, 2001",Valentine,,,,
tt5308322,Happy Death Day,Happy Death Day,2017,6.5,87132,58,"Oct 13, 2017",Happy Death Day,,,,
tt5311542,Werk ohne Autor,Never Look Away,2018,7.7,4758,20,"Nov 30, 2018",Werk ohne Autor,,,,
tt5314190,Sgt. Stubby: An American Hero,Sgt. Stubby: An American Hero,2018,6.9,1225,6,"Apr 13, 2018",Sgt. Stubby: An American Hero,,,,
tt5317732,The Little Prince,The Little Prince,2015,7.8,6,19,"Feb 12, 2016",The Little Prince,,,,
tt5322012,Wish Upon,Wish Upon,2017,5.0,14962,97,"Jul 14, 2017",Wish Upon,,,,
tt5324464,Nerve,Nerve,2015,6.2,6,43,"Jul 27, 2016",Nerve,,,,
tt5328352,Everybody's Fine,Everybody's Fine,2016,5.9,62,49,"Dec 4, 2009",Everybody's Fine,,,,
tt5340300,Lean on Pete,Lean on Pete,2017,7.2,8607,13,"Apr 6, 2018",Lean on Pete,,,,
tt5360952,The Hurricane Heist,The Hurricane Heist,2018,5.1,15326,22,"Mar 9, 2018",The Hurricane Heist,,,,
tt5424024,Happiness,Happiness,2016,6.3,57,26,"Oct 16, 1998",Happiness,,,,
tt5437970,Mama,Mama,2016,6.7,25,9,"Jan 18, 2013",Mama,,,,
tt5439796,Logan Lucky,Logan Lucky,2017,7.0,105966,21,"Aug 18, 2017",Logan Lucky,,,,
tt5442430,Life,Life,2017,6.6,182840,51,"Apr 16, 1999",Life,,,,
tt5442430,Life,Life,2017,6.6,182840,66,"Mar 24, 2017",Life,,,,
tt5462288,Rockaway,Rockaway,2017,6.4,528,84,"Jul 7, 2007",Rockaway,,,,
tt5462602,The Big Sick,The Big Sick,2017,7.6,104008,64,"Jun 23, 2017",The Big Sick,,,,
tt5463162,Deadpool 2,Deadpool 2,2018,7.8,391735,15,"May 18, 2018",Deadpool 2,,,,
tt5465370,Akira,Naam Hai Akira,2016,5.9,3455,36,"Apr 27, 2001",Akira,,,,
tt5473848,Superstar,Superstar,2011,4.9,9,89,"Oct 8, 1999",Superstar,,,,
tt5492502,Cargo,Cargo,2017,6.4,309,73,"Oct 21, 2011",Cargo,,,,
tt5495666,Split,Split,2016,7.0,21,50,"Jan 20, 2017",Split,,,,
tt5496554,Coming Home,Coming Home,2017,6.0,9,72,"Jan 1, 1978",Coming Home,,,,
tt5497458,The Watcher,The Watcher,2016,5.4,2720,77,"Sep 8, 2000",The Watcher,,,,
tt5502330,Dark Blue,Dark Blue,2016,6.4,12,3,"Feb 21, 2003",Dark Blue,,,,
tt5512456,Forget Me Not,Forget Me Not,2016,7.1,15,44,"May 24, 2011",Forget Me Not,,,,
tt5519340,Bright,Bright,2017,6.4,147834,80,"Dec 13, 2017",Bright,,,,
tt5521836,Panic Room,Panic Room,2016,4.4,18,17,"Mar 29, 2002",Panic Room,,,,
tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,5.5,18734,35,"Nov 2, 2018",The Nutcracker and the Four Realms,,,,
tt5537146,The Host,The Host,2015,6.4,8,68,"Mar 29, 2013",The Host,,,,
tt5541186,Trust,Trust,2018,7.3,10,43,"Apr 1, 2011",Trust,,,,
tt5564792,Stuck,Stuck,2018,6.6,28,76,"May 30, 2008",Stuck,,,,
tt5566714,Hawaii,Hawaii,2017,7.7,542,38,"Oct 10, 1966",Hawaii,,,,
tt5569310,Much Ado About Nothing,Much Ado About Nothing,2011,8.4,365,82,"May 7, 1993",Much Ado About Nothing,,,,
tt5569344,Tarnation,Tarnation,2017,3.5,229,13,"Oct 6, 2004",Tarnation,,,,
tt5580036,"I, Tonya","I, Tonya",2017,7.5,141668,83,"Dec 8, 2017","I, Tonya",,,,
tt5580266,The Hate U Give,The Hate U Give,2018,7.3,17583,78,"Oct 5, 2018",The Hate U Give,,,,
tt5580390,The Shape of Water,The Shape of Water,2017,7.3,308112,19,"Dec 1, 2017",The Shape of Water,,,,
tt5591342,The Return,The Return,2016,6.6,42,43,"Feb 6, 2004",The Return,,,,
tt5592256,Turbulence,Turbulence,2016,5.3,249,41,"Jan 10, 1997",Turbulence,,,,
tt5592796,Driven,Driven,2018,6.6,118,87,"Apr 27, 2001",Driven,,,,
tt5594956,The Guardian,The Guardian,2016,6.7,19,22,"Sep 29, 2006",The Guardian,,,,
tt5597162,Groove,Groove,2017,8.4,10,41,"Jun 9, 2000",Groove,,,,
tt5598102,Visages villages,Faces Places,2017,7.9,8261,54,"Oct 6, 2017",Visages villages,,,,
tt5598110,Iris,In the Shadow of Iris,2016,6.1,2443,23,"Dec 14, 2001",Iris,,,,
tt5599520,Night School,Night School,2016,7.2,112,16,"Sep 28, 2018",Night School,,,,
tt5607782,The Covenant,The Covenant,2017,5.2,1359,83,"Sep 8, 2006",The Covenant,,,,
tt5618160,3,3,2018,3.9,166,85,"Sep 16, 2011",3,,,,
tt5619332,Life of the Party,Life of the Party,2018,5.5,25756,88,"May 11, 2018",Life of the Party,,,,
tt5635048,Dirty Work,Dirty Work,2016,6.5,19,85,"Jun 12, 1998",Dirty Work,,,,
tt5647250,On the Road,On the Road,2016,5.7,127,17,"Mar 22, 2013",On the Road,,,,
tt5649108,Thoroughbreds,Thoroughbreds,2017,6.7,25098,47,"Mar 9, 2018",Thoroughbreds,,,,
tt5649144,The Florida Project,The Florida Project,2017,7.6,72193,11,"Oct 6, 2017",The Florida Project,,,,
tt5664636,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,2018,5.6,11459,63,"Oct 12, 2018",Goosebumps 2: Haunted Halloween,,,,
tt5671384,Youth,Youth,2016,7.3,11,99,"Dec 4, 2015",Youth,,,,
tt5688932,Sorry to Bother You,Sorry to Bother You,2018,7.0,40290,54,"Jul 6, 2018",Sorry to Bother You,,,,
tt5690360,Slender Man,Slender Man,2018,3.2,19650,80,"Aug 10, 2018",Slender Man,,,,
tt5694044,The Howling,The Howling,2017,2.6,126,19,"Apr 10, 1981",The Howling,,,,
tt5700962,Akira,Akira,2016,5.9,32,36,"Apr 27, 2001",Akira,,,,
tt5719388,9,9,2016,6.6,88,33,"Sep 9, 2009",9,,,,
tt5719700,Home Again,Home Again,2017,5.8,22614,57,"Sep 8, 2017",Home Again,,,,
tt5719748,Cold Pursuit,Cold Pursuit,2019,6.2,27648,23,"Feb 8, 2019",Cold Pursuit,,,,
tt5721088,Just Getting Started,Just Getting Started,2017,4.4,4829,44,"Dec 8, 2017",Just Getting Started,,,,
tt5726086,Insidious: The Last Key,Insidious: The Last Key,2018,5.7,42154,45,"Jan 5, 2018",Insidious: The Last Key,,,,
tt5734576,The Possession of Hannah Grace,The Possession of Hannah Grace,2018,5.2,11629,37,"Nov 30, 2018",The Possession of Hannah Grace,,,,
tt5734820,Rio,Rio,2017,2.6,7,46,"Apr 15, 2011",Rio,,,,
tt5738152,Stronger,Stronger,2017,6.8,22,90,"Sep 22, 2017",Stronger,,,,
tt5741008,Bully,Bully,2018,5.7,15,79,"Jul 13, 2001",Bully,,,,
tt5748648,The Bachelor,The Bachelor,2016,5.1,895,74,"Nov 5, 1999",The Bachelor,,,,
tt5758778,Skyscraper,Skyscraper,2018,5.8,81193,78,"Jul 13, 2018",Skyscraper,,,,
tt5770620,The Lovers,The Lovers,2017,6.1,2751,56,"Mar 13, 2015",The Lovers,,,,
tt5797286,Yes,Yes,2016,8.7,9,47,"Jun 24, 2005",Yes,,,,
tt5804038,I Am Not Your Negro,I Am Not Your Negro,2016,7.8,13948,32,"Feb 3, 2017",I Am Not Your Negro,,,,
tt5804314,Let There Be Light,Let There Be Light,2017,4.8,2179,3,"Oct 27, 2017",Let There Be Light,,,,
tt5811154,Forsaken,Forsaken,2017,5.0,76,54,"Feb 19, 2016",Forsaken,,,,
tt5811420,Oddball,Oddball,2016,6.4,5,63,"Dec 6, 2016",Oddball,,,,
tt5815346,Zoom,Zoom,2016,7.2,85,26,"Aug 11, 2006",Zoom,,,,
tt5834262,Hotel Artemis,Hotel Artemis,2018,6.1,30586,15,"Jun 8, 2018",Hotel Artemis,,,,
tt5838908,The Descendants,The Descendants,2015,7.5,12,5,"Nov 16, 2011",The Descendants,,,,
tt5861350,Fame,Fame,2017,8.6,7,3,"Sep 25, 2009",Fame,,,,
tt5897002,Denial,Denial,2016,7.4,25,66,"Sep 30, 2016",Denial,,,,
tt5897302,Slender Man,Slender Man,2013,5.9,32,80,"Aug 10, 2018",Slender Man,,,,
tt5911540,Dangal,Dangal,2013,4.1,20,56,"Dec 21, 2016",Dangal,,,,
tt5932728,The Professor and the Madman,The Professor and the Madman,2019,7.4,10383,26,"May 10, 2019",The Professor and the Madman,,,,
tt5939770,The Family,The Cult That Stole Children: Inside the Family,2016,6.3,252,22,"Sep 13, 2013",The Family,,,,
tt5940342,Unhinged,Unhinged,2017,4.2,512,30,"Sep 30, 2019",Unhinged,,,,
tt5941692,Miss Bala,Miss Bala,2019,5.5,3738,81,"Feb 1, 2019",Miss Bala,,,,
tt5943940,Abduction,Abduction,2017,3.0,60,96,"Sep 23, 2011",Abduction,,,,
tt5968394,Captive State,Captive State,2019,6.9,28780,97,"Mar 15, 2019",Captive State,,,,
tt5990474,Columbus,Columbus,2017,7.2,10735,93,"Aug 4, 2017",Columbus,,,,
tt6000478,"Roman J. Israel, Esq.","Roman J. Israel, Esq.",2017,6.4,23632,40,"Nov 17, 2017","Roman J. Israel, Esq.",,,,
